student_id,dataset_source,sleep_hours,academic_score,gender,age,bedtime_consistency,daytime_sleep_minutes,cumulative_gpa,sleep_category,study_hours_per_day,attendance_percentage,productivity_score,distraction_hours,mental_health_rating
KGL_S1396,Kaggle,6.0,97.2,Male,24.0,,,,Poor,4.9,87.6,5700.416666666667,2.5,1.0
KGL_S1397,Kaggle,6.2,71.9,Female,22.0,,,,Insufficient,2.3,96.9,7443.333333333334,4.4,10.0
KGL_S1398,Kaggle,6.4,69.1,Male,24.0,,,,Insufficient,5.7,77.3,5640.833333333333,4.6,2.0
KGL_S1399,Kaggle,6.6,59.6,Male,17.0,,,,Insufficient,3.1,80.0,5479.166666666667,4.0,3.0
KGL_S1400,Kaggle,7.3,60.4,Male,24.0,,,,Adequate,3.5,79.9,5372.5,3.4000000000000004,2.0
KGL_S1401,Kaggle,6.0,48.3,Male,20.0,,,,Poor,2.4,77.0,5300.0,3.6,3.0
KGL_S1402,Kaggle,6.7,50.1,Male,19.0,,,,Insufficient,0.0,81.5,6391.666666666667,1.4,8.0
KGL_S1403,Kaggle,6.4,74.9,Female,17.0,,,,Insufficient,4.8,92.7,6702.916666666667,5.9,6.0
KGL_S1404,Kaggle,5.4,85.6,Male,24.0,,,,Poor,4.6,74.5,6622.916666666666,4.3,7.0
KGL_S1405,Kaggle,6.4,65.4,Female,20.0,,,,Insufficient,3.1,89.3,7472.083333333333,3.9,10.0
KGL_S1406,Kaggle,6.3,82.4,Female,22.0,,,,Insufficient,3.6,68.0,7095.833333333333,3.4000000000000004,10.0
KGL_S1407,Kaggle,6.3,67.3,Male,24.0,,,,Insufficient,4.3,79.4,6224.583333333334,6.3,6.0
KGL_S1408,Kaggle,6.5,34.3,Male,20.0,,,,Insufficient,1.2,81.7,4469.583333333334,5.5,1.0
KGL_S1409,Kaggle,6.6,53.0,Male,22.0,,,,Insufficient,2.7,100.0,5791.666666666666,5.0,3.0
KGL_S1410,Kaggle,6.0,78.0,Female,19.0,,,,Poor,4.7,82.3,5370.0,4.0,1.0
KGL_S1411,Kaggle,8.0,58.2,Male,24.0,,,,Adequate,1.6,63.0,6491.666666666667,4.0,10.0
KGL_S1412,Kaggle,5.1,73.7,Female,22.0,,,,Poor,3.9,65.0,6739.583333333333,4.300000000000001,9.0
KGL_S1413,Kaggle,5.6,60.3,Male,17.0,,,,Poor,1.5,85.3,6736.666666666668,4.4,9.0
KGL_S1414,Kaggle,9.8,78.7,Female,19.0,,,,Optimal,4.2,91.1,6277.5,6.0,5.0
KGL_S1415,Kaggle,5.3,68.3,Male,17.0,,,,Poor,3.4,88.8,6084.583333333333,3.3,4.0
KGL_S1416,Kaggle,4.9,49.9,Male,21.0,,,,Poor,1.1,86.7,6605.0,5.2,9.0
KGL_S1417,Kaggle,7.4,100.0,Female,18.0,,,,Adequate,5.2,96.6,7748.333333333333,4.800000000000001,9.0
KGL_S1418,Kaggle,4.0,54.7,Female,24.0,,,,Poor,2.4,79.6,5354.583333333333,3.6999999999999997,3.0
KGL_S1419,Kaggle,6.2,58.7,Male,22.0,,,,Insufficient,2.3,93.9,6034.999999999999,5.199999999999999,5.0
KGL_S1420,Kaggle,9.1,70.8,Female,18.0,,,,Optimal,3.8,68.7,5030.0,7.0,3.0
KGL_S1421,Kaggle,4.6,87.1,Female,18.0,,,,Poor,5.2,76.0,7327.083333333334,6.3,10.0
KGL_S1422,Kaggle,4.1,29.5,Female,22.0,,,,Poor,2.0,66.9,4432.916666666667,6.3,2.0
KGL_S1423,Kaggle,4.7,53.2,Female,19.0,,,,Poor,3.6,82.3,5088.75,4.5,1.0
KGL_S1424,Kaggle,7.6,73.0,Male,24.0,,,,Adequate,4.1,84.5,7372.916666666666,5.699999999999999,10.0
KGL_S1425,Kaggle,7.8,71.1,Male,21.0,,,,Adequate,4.5,86.1,5871.25,2.1,2.0
KGL_S1426,Kaggle,5.9,80.9,Male,17.0,,,,Poor,3.8,85.6,7233.750000000001,1.9,8.0
KGL_S1427,Kaggle,7.3,75.1,Female,20.0,,,,Adequate,2.9,75.7,6673.75,3.0999999999999996,8.0
KGL_S1428,Kaggle,8.2,52.4,Female,17.0,,,,Optimal,2.3,83.1,5317.083333333333,4.7,3.0
KGL_S1429,Kaggle,8.6,67.6,Male,20.0,,,,Optimal,3.6,70.0,6354.166666666667,3.8,7.0
KGL_S1430,Kaggle,6.2,35.7,Male,17.0,,,,Insufficient,1.9,98.6,6381.666666666666,7.0,7.0
KGL_S1431,Kaggle,3.7,29.9,Female,22.0,,,,Poor,0.0,82.0,4581.25,4.5,2.0
KGL_S1432,Kaggle,5.5,70.7,Other,21.0,,,,Poor,4.2,80.1,6929.583333333333,6.699999999999999,9.0
KGL_S1433,Kaggle,6.0,89.3,Female,24.0,,,,Poor,4.9,100.0,6479.166666666667,2.8000000000000003,3.0
KGL_S1434,Kaggle,6.2,26.2,Male,20.0,,,,Insufficient,0.0,72.6,4117.083333333333,6.7,2.0
KGL_S1435,Kaggle,6.3,58.3,Male,24.0,,,,Insufficient,2.0,73.7,5186.25,3.1,3.0
KGL_S1436,Kaggle,7.8,78.4,Male,24.0,,,,Adequate,4.4,74.0,5506.25,2.5,2.0
KGL_S1437,Kaggle,8.0,100.0,Female,24.0,,,,Adequate,6.6,84.3,7388.749999999999,5.699999999999999,8.0
KGL_S1438,Kaggle,6.3,66.8,Male,23.0,,,,Insufficient,3.5,89.3,6076.25,6.1,5.0
KGL_S1439,Kaggle,7.8,63.8,Female,19.0,,,,Adequate,2.4,92.4,5705.833333333334,3.4,3.0
KGL_S1440,Kaggle,6.9,76.1,Male,17.0,,,,Insufficient,3.2,100.0,6802.083333333333,1.1,5.0
KGL_S1441,Kaggle,6.6,82.7,Female,24.0,,,,Insufficient,5.6,62.5,6791.666666666666,4.2,8.0
KGL_S1442,Kaggle,7.6,65.0,Female,17.0,,,,Adequate,2.5,91.1,6444.166666666666,5.8,7.0
KGL_S1443,Kaggle,6.6,66.8,Female,24.0,,,,Insufficient,2.3,79.4,6162.083333333334,2.9000000000000004,6.0
KGL_S1444,Kaggle,9.0,64.9,Male,20.0,,,,Optimal,2.8,79.1,4842.083333333333,4.5,1.0
KGL_S1445,Kaggle,4.8,63.1,Male,19.0,,,,Poor,2.1,78.8,7074.166666666668,3.1999999999999997,10.0
KGL_S1446,Kaggle,5.9,56.3,Male,19.0,,,,Poor,3.7,75.9,5137.083333333334,2.7,1.0
KGL_S1447,Kaggle,6.3,93.6,Female,22.0,,,,Insufficient,5.9,100.0,6166.666666666667,3.0,1.0
KGL_S1448,Kaggle,7.0,91.9,Female,23.0,,,,Insufficient,4.0,93.4,7762.083333333334,3.9,10.0
KGL_S1449,Kaggle,8.0,74.0,Female,22.0,,,,Adequate,3.1,85.2,6723.75,5.3,8.0
KGL_S1450,Kaggle,6.5,62.7,Female,22.0,,,,Insufficient,3.1,98.5,7077.083333333334,5.1,8.0
KGL_S1451,Kaggle,4.8,58.6,Female,22.0,,,,Poor,1.2,69.9,5935.0,3.0,7.0
KGL_S1452,Kaggle,7.5,89.3,Male,22.0,,,,Adequate,4.8,71.7,6386.25,3.9,6.0
KGL_S1453,Kaggle,7.4,63.4,Female,22.0,,,,Adequate,3.4,63.2,5298.75,4.7,4.0
KGL_S1454,Kaggle,4.2,46.7,Male,21.0,,,,Poor,3.2,78.0,4762.5,5.800000000000001,1.0
KGL_S1455,Kaggle,6.5,100.0,Male,19.0,,,,Insufficient,8.3,86.6,8029.583333333333,5.9,9.0
KGL_S1456,Kaggle,4.6,68.7,Female,22.0,,,,Poor,3.9,86.0,5472.916666666667,2.3,1.0
KGL_S1457,Kaggle,5.7,58.9,Male,24.0,,,,Poor,2.4,86.5,5735.416666666667,4.1,4.0
KGL_S1458,Kaggle,5.4,59.0,Male,19.0,,,,Poor,2.9,70.9,4991.25,6.1,3.0
KGL_S1459,Kaggle,7.5,77.9,Female,19.0,,,,Adequate,5.2,93.0,6929.166666666667,7.0,7.0
KGL_S1460,Kaggle,6.6,72.3,Male,18.0,,,,Insufficient,3.7,87.4,6330.833333333334,3.5999999999999996,5.0
KGL_S1461,Kaggle,5.0,49.7,Female,21.0,,,,Poor,1.3,92.3,5745.0,5.6,5.0
KGL_S1462,Kaggle,7.6,80.9,Male,22.0,,,,Adequate,4.9,66.1,5902.5,2.6,4.0
KGL_S1463,Kaggle,4.8,44.5,Male,17.0,,,,Poor,2.5,88.1,4837.916666666666,6.1,1.0
KGL_S1464,Kaggle,6.9,85.3,Male,20.0,,,,Insufficient,6.3,73.1,6171.249999999999,6.9,5.0
KGL_S1465,Kaggle,5.5,83.2,Male,23.0,,,,Poor,5.1,81.0,6347.916666666667,2.3,4.0
KGL_S1466,Kaggle,6.1,59.7,Female,24.0,,,,Insufficient,2.8,90.3,7309.583333333333,5.1000000000000005,10.0
KGL_S1467,Kaggle,7.1,98.1,Male,17.0,,,,Adequate,5.4,85.9,7157.916666666667,5.9,8.0
KGL_S1468,Kaggle,7.1,66.8,Female,21.0,,,,Adequate,3.6,76.5,5443.75,2.1,2.0
KGL_S1469,Kaggle,8.1,96.1,Male,20.0,,,,Optimal,4.8,85.1,7315.000000000001,3.0,8.0
KGL_S1470,Kaggle,6.4,60.4,Female,21.0,,,,Insufficient,4.2,69.7,4805.0,5.4,1.0
KGL_S1471,Kaggle,6.9,33.8,Female,24.0,,,,Insufficient,2.2,96.5,5933.333333333334,4.2,4.0
KGL_S1472,Kaggle,6.0,56.1,Female,19.0,,,,Poor,2.5,82.9,5405.833333333334,4.2,3.0
KGL_S1473,Kaggle,6.7,80.6,Male,20.0,,,,Insufficient,5.0,96.2,6623.750000000001,5.5,5.0
KGL_S1474,Kaggle,7.0,52.6,Male,19.0,,,,Insufficient,3.0,79.7,5659.166666666667,6.8,5.0
KGL_S1475,Kaggle,6.4,52.1,Male,24.0,,,,Insufficient,2.9,79.8,5734.583333333333,5.9,5.0
KGL_S1476,Kaggle,4.3,39.9,Female,17.0,,,,Poor,2.1,77.4,5445.416666666667,4.1,4.0
KGL_S1477,Kaggle,6.9,84.0,Male,24.0,,,,Insufficient,4.1,93.8,7095.0,5.800000000000001,8.0
KGL_S1478,Kaggle,6.9,97.7,Female,17.0,,,,Insufficient,6.6,77.9,6260.0,3.0,3.0
KGL_S1479,Kaggle,5.7,43.3,Female,20.0,,,,Poor,1.9,91.4,5628.75,5.3,4.0
KGL_S1480,Kaggle,5.0,55.9,Male,20.0,,,,Poor,3.5,81.2,4884.166666666667,6.0,1.0
KGL_S1481,Kaggle,8.3,84.6,Female,22.0,,,,Optimal,5.6,65.2,6650.833333333334,3.8000000000000003,7.0
KGL_S1482,Kaggle,7.1,67.0,Male,21.0,,,,Adequate,3.4,79.3,5211.666666666666,2.2,1.0
KGL_S1483,Kaggle,6.2,76.0,Male,22.0,,,,Insufficient,4.2,73.2,5340.416666666667,3.5,2.0
KGL_S1484,Kaggle,5.1,56.9,Female,21.0,,,,Poor,1.9,85.3,6559.583333333333,2.1,7.0
KGL_S1485,Kaggle,5.5,77.5,Female,22.0,,,,Poor,4.1,73.1,5202.499999999999,2.2,1.0
KGL_S1486,Kaggle,8.1,69.4,Female,19.0,,,,Optimal,3.2,94.3,5836.666666666667,4.2,3.0
KGL_S1487,Kaggle,6.7,94.6,Male,20.0,,,,Insufficient,5.0,84.1,6852.500000000001,2.8,6.0
KGL_S1488,Kaggle,5.8,93.4,Male,17.0,,,,Poor,5.3,83.2,6642.5,5.2,6.0
KGL_S1489,Kaggle,7.1,100.0,Female,21.0,,,,Adequate,7.4,91.6,7321.249999999999,4.9,6.0
KGL_S1490,Kaggle,5.5,63.6,Female,24.0,,,,Poor,4.4,94.6,5906.666666666666,3.6,2.0
KGL_S1491,Kaggle,8.3,53.0,Female,21.0,,,,Optimal,4.0,84.8,5255.416666666667,6.699999999999999,2.0
KGL_S1492,Kaggle,8.1,67.8,Male,17.0,,,,Optimal,3.8,77.3,6161.666666666667,5.4,6.0
KGL_S1493,Kaggle,5.9,73.9,Female,22.0,,,,Poor,3.0,67.3,6828.333333333333,4.6000000000000005,10.0
KGL_S1494,Kaggle,5.7,66.5,Male,21.0,,,,Poor,4.0,78.1,6150.416666666666,3.7,5.0
KGL_S1495,Kaggle,3.4,49.9,Male,23.0,,,,Poor,3.1,78.8,6272.083333333333,5.7,7.0
KGL_S1496,Kaggle,4.7,73.9,Female,19.0,,,,Poor,3.8,86.1,6881.666666666666,3.0,7.0
KGL_S1497,Kaggle,4.9,80.3,Male,20.0,,,,Poor,5.5,81.5,6558.333333333333,3.6,5.0
KGL_S1498,Kaggle,6.7,71.7,Female,17.0,,,,Insufficient,2.0,91.9,6724.583333333334,4.7,8.0
KGL_S1499,Kaggle,6.1,83.3,Male,20.0,,,,Insufficient,5.2,78.9,7285.000000000001,7.4,10.0
KGL_S1500,Kaggle,4.9,84.5,Male,23.0,,,,Poor,5.5,84.4,6995.416666666668,2.5,6.0
KGL_S1501,Kaggle,6.2,74.9,Female,21.0,,,,Insufficient,3.3,96.8,6607.5,2.4,5.0
KGL_S1502,Kaggle,7.1,34.0,Female,21.0,,,,Adequate,0.3,88.4,5210.0,5.4,4.0
KGL_S1503,Kaggle,7.1,63.0,Female,24.0,,,,Adequate,2.6,84.4,6537.083333333334,3.5,7.0
KGL_S1504,Kaggle,4.2,77.9,Female,23.0,,,,Poor,5.4,79.0,5954.166666666667,6.2,4.0
KGL_S1505,Kaggle,6.3,72.9,Female,17.0,,,,Insufficient,3.5,78.7,6311.25,1.3,5.0
KGL_S1506,Kaggle,4.8,53.2,Female,24.0,,,,Poor,2.0,76.5,5443.75,6.1,5.0
KGL_S1507,Kaggle,7.6,57.3,Female,19.0,,,,Adequate,2.7,79.6,4948.333333333333,3.4,1.0
KGL_S1508,Kaggle,7.4,76.6,Male,24.0,,,,Adequate,4.8,92.6,5565.0,4.800000000000001,1.0
KGL_S1509,Kaggle,5.4,64.6,Female,18.0,,,,Poor,4.3,82.8,5642.916666666667,5.5,3.0
KGL_S1510,Kaggle,5.6,51.1,Male,17.0,,,,Poor,3.1,71.5,5204.166666666667,4.6,3.0
KGL_S1511,Kaggle,5.9,63.0,Other,18.0,,,,Poor,2.9,100.0,5479.166666666667,6.0,2.0
KGL_S1512,Kaggle,3.8,61.6,Female,23.0,,,,Poor,2.9,88.2,5465.416666666667,3.3,2.0
KGL_S1513,Kaggle,6.9,62.5,Male,22.0,,,,Insufficient,2.1,70.9,5730.833333333334,4.6,6.0
KGL_S1514,Kaggle,6.2,87.1,Female,18.0,,,,Insufficient,5.9,80.6,5681.666666666666,3.0,1.0
KGL_S1515,Kaggle,7.7,82.5,Female,19.0,,,,Adequate,3.0,86.1,6569.166666666666,2.0,6.0
KGL_S1516,Kaggle,5.2,80.9,Male,24.0,,,,Poor,5.3,100.0,6854.166666666666,4.8,5.0
KGL_S1517,Kaggle,5.8,100.0,Female,22.0,,,,Poor,5.8,73.9,6826.666666666667,2.2,6.0
KGL_S1518,Kaggle,4.7,79.6,Female,24.0,,,,Poor,5.0,94.8,6567.916666666668,5.7,5.0
KGL_S1519,Kaggle,5.3,71.2,Male,18.0,,,,Poor,2.9,99.0,6922.916666666667,3.9000000000000004,7.0
KGL_S1520,Kaggle,5.1,62.7,Female,24.0,,,,Poor,4.1,78.7,5165.416666666667,3.9,1.0
KGL_S1521,Kaggle,7.7,64.2,Male,23.0,,,,Adequate,3.5,82.2,5669.583333333333,3.5,3.0
KGL_S1522,Kaggle,5.7,44.1,Female,22.0,,,,Poor,2.1,74.6,5875.416666666666,4.1,6.0
KGL_S1523,Kaggle,6.6,61.7,Other,23.0,,,,Insufficient,4.0,83.0,4970.833333333334,6.6,1.0
KGL_S1524,Kaggle,6.0,39.9,Female,18.0,,,,Poor,1.7,84.6,6156.666666666666,5.4,7.0
KGL_S1525,Kaggle,5.0,84.1,Male,23.0,,,,Poor,5.3,91.6,6498.333333333333,3.8,4.0
KGL_S1526,Kaggle,6.3,40.7,Female,19.0,,,,Insufficient,2.8,95.9,5439.166666666667,7.6,3.0
KGL_S1527,Kaggle,7.2,81.8,Female,18.0,,,,Adequate,3.8,77.5,7437.5,2.8,10.0
KGL_S1528,Kaggle,5.1,77.0,Male,18.0,,,,Poor,3.9,65.3,6507.5,6.6,9.0
KGL_S1529,Kaggle,7.5,65.7,Female,18.0,,,,Adequate,3.1,84.8,5015.833333333333,4.800000000000001,1.0
KGL_S1530,Kaggle,5.5,80.9,Male,17.0,,,,Poor,4.4,87.9,7228.749999999999,3.7,8.0
KGL_S1531,Kaggle,5.9,47.4,Female,24.0,,,,Poor,2.8,87.5,5010.416666666666,4.9,1.0
KGL_S1532,Kaggle,7.1,83.0,Male,17.0,,,,Adequate,4.8,81.7,6209.166666666667,5.6,5.0
KGL_S1533,Kaggle,5.7,54.2,Male,17.0,,,,Poor,1.5,86.2,6915.416666666667,5.3,10.0
KGL_S1534,Kaggle,6.5,82.5,Male,19.0,,,,Insufficient,3.7,100.0,7177.083333333334,5.699999999999999,8.0
KGL_S1535,Kaggle,6.1,85.0,Female,22.0,,,,Insufficient,6.4,88.8,6959.583333333333,5.7,6.0
KGL_S1536,Kaggle,6.7,40.4,Male,24.0,,,,Insufficient,2.0,81.3,6178.333333333333,5.0,7.0
KGL_S1537,Kaggle,3.6,58.9,Female,23.0,,,,Poor,2.5,80.0,6697.916666666667,3.1,8.0
KGL_S1538,Kaggle,4.3,67.5,Male,21.0,,,,Poor,4.3,83.3,6353.333333333333,6.0,6.0
KGL_S1539,Kaggle,7.2,81.0,Male,18.0,,,,Adequate,3.8,100.0,6697.916666666666,5.699999999999999,6.0
KGL_S1540,Kaggle,7.7,74.7,Female,23.0,,,,Adequate,4.0,83.2,6288.333333333333,6.0,6.0
KGL_S1541,Kaggle,5.4,67.4,Female,18.0,,,,Poor,4.2,84.8,5995.0,7.199999999999999,5.0
KGL_S1542,Kaggle,6.2,72.2,Male,19.0,,,,Insufficient,4.5,80.2,6848.75,5.7,8.0
KGL_S1543,Kaggle,6.9,77.1,Female,18.0,,,,Insufficient,5.2,96.0,6004.166666666667,4.6000000000000005,2.0
KGL_S1544,Kaggle,7.3,87.9,Female,17.0,,,,Adequate,4.1,100.0,7145.833333333333,4.4,7.0
KGL_S1545,Kaggle,4.1,54.1,Female,24.0,,,,Poor,3.1,89.5,5768.75,5.9,4.0
KGL_S1546,Kaggle,5.4,62.9,Male,21.0,,,,Poor,4.5,85.8,5426.25,3.9000000000000004,1.0
KGL_S1547,Kaggle,6.1,95.6,Male,20.0,,,,Insufficient,6.3,85.4,6593.333333333334,5.8,5.0
KGL_S1548,Kaggle,7.3,67.1,Female,18.0,,,,Adequate,3.3,61.2,5009.166666666667,4.4,3.0
KGL_S1549,Kaggle,9.5,51.5,Male,23.0,,,,Optimal,2.0,92.5,5583.333333333333,6.2,4.0
KGL_S1550,Kaggle,6.2,97.9,Female,17.0,,,,Insufficient,5.2,86.3,7313.75,1.7,7.0
KGL_S1551,Kaggle,4.8,67.0,Female,20.0,,,,Poor,3.3,89.3,6180.416666666667,4.7,5.0
KGL_S1552,Kaggle,7.0,31.5,Female,21.0,,,,Insufficient,0.2,77.9,4947.5,5.2,4.0
KGL_S1553,Kaggle,8.1,88.0,Female,20.0,,,,Optimal,4.8,81.2,5696.666666666667,0.8,1.0
KGL_S1554,Kaggle,6.6,53.4,Other,17.0,,,,Insufficient,2.7,80.9,5980.833333333334,5.8,6.0
KGL_S1555,Kaggle,5.4,83.4,Male,24.0,,,,Poor,3.4,95.2,7921.666666666667,1.6,10.0
KGL_S1556,Kaggle,7.6,79.0,Female,24.0,,,,Adequate,4.0,81.2,5957.083333333333,8.7,6.0
KGL_S1557,Kaggle,7.3,69.9,Male,22.0,,,,Adequate,3.8,100.0,6718.75,7.9,7.0
KGL_S1558,Kaggle,5.3,60.1,Male,24.0,,,,Poor,4.6,89.3,5586.666666666666,3.4000000000000004,1.0
KGL_S1559,Kaggle,7.0,70.3,Female,22.0,,,,Insufficient,2.8,72.2,5440.416666666667,4.3,4.0
KGL_S1560,Kaggle,7.7,79.8,Female,20.0,,,,Adequate,4.3,83.7,6936.25,7.699999999999999,9.0
KGL_S1561,Kaggle,7.9,66.6,Other,19.0,,,,Adequate,3.1,78.5,7025.0,5.6,10.0
KGL_S1562,Kaggle,6.4,91.7,Female,23.0,,,,Insufficient,4.6,63.1,6410.833333333333,1.2,6.0
KGL_S1563,Kaggle,6.1,70.1,Male,23.0,,,,Insufficient,4.4,100.0,5968.75,4.3,2.0
KGL_S1564,Kaggle,8.0,61.5,Male,20.0,,,,Adequate,2.1,92.0,5612.5,6.0,4.0
KGL_S1565,Kaggle,5.0,79.3,Female,18.0,,,,Poor,5.1,90.3,6809.583333333333,4.9,6.0
KGL_S1566,Kaggle,7.0,63.9,Male,18.0,,,,Insufficient,2.7,86.7,5605.0,6.0,4.0
KGL_S1567,Kaggle,4.9,93.1,Male,24.0,,,,Poor,4.7,71.2,7019.583333333332,7.1,10.0
KGL_S1568,Kaggle,7.8,89.8,Male,23.0,,,,Adequate,4.1,80.2,6890.416666666667,2.1,7.0
KGL_S1569,Kaggle,6.2,100.0,Male,23.0,,,,Insufficient,6.3,93.4,6699.583333333334,1.9,3.0
KGL_S1570,Kaggle,8.0,61.8,Male,22.0,,,,Adequate,3.2,74.5,5831.25,6.7,6.0
KGL_S1571,Kaggle,7.1,51.5,Male,19.0,,,,Adequate,3.0,59.7,5055.0,5.4,4.0
KGL_S1572,Kaggle,5.0,60.4,Male,17.0,,,,Poor,3.5,82.7,5713.333333333334,3.2,3.0
KGL_S1573,Kaggle,8.2,67.2,Male,18.0,,,,Optimal,3.0,83.6,5610.833333333333,3.4,3.0
KGL_S1574,Kaggle,8.4,89.6,Other,23.0,,,,Optimal,4.7,86.4,5347.499999999999,7.6000000000000005,2.0
KGL_S1575,Kaggle,7.6,48.3,Male,22.0,,,,Adequate,1.1,92.3,5411.666666666667,3.5999999999999996,3.0
KGL_S1576,Kaggle,5.6,61.7,Male,21.0,,,,Poor,1.9,91.4,7326.666666666667,3.4000000000000004,10.0
KGL_S1577,Kaggle,6.1,44.4,Female,22.0,,,,Insufficient,1.9,87.6,4867.083333333333,4.5,1.0
KGL_S1578,Kaggle,6.7,77.2,Male,18.0,,,,Insufficient,4.9,97.0,6091.666666666667,5.800000000000001,3.0
KGL_S1579,Kaggle,5.7,100.0,Female,18.0,,,,Poor,6.1,69.8,7370.0,3.8,9.0
KGL_S1580,Kaggle,8.5,73.0,Female,22.0,,,,Optimal,3.3,90.0,6020.833333333334,4.0,4.0
KGL_S1581,Kaggle,6.7,68.5,Male,17.0,,,,Insufficient,3.2,91.3,5626.25,5.5,3.0
KGL_S1582,Kaggle,3.3,61.0,Male,20.0,,,,Poor,3.6,72.6,6565.000000000001,4.800000000000001,8.0
KGL_S1583,Kaggle,6.9,70.5,Female,18.0,,,,Insufficient,5.2,70.0,5041.666666666667,5.2,1.0
KGL_S1584,Kaggle,6.1,52.5,Female,22.0,,,,Insufficient,2.1,77.5,6052.083333333333,0.7,5.0
KGL_S1585,Kaggle,6.4,62.8,Male,23.0,,,,Insufficient,3.9,78.4,5137.083333333334,3.7,1.0
KGL_S1586,Kaggle,6.1,83.5,Female,22.0,,,,Insufficient,5.0,92.5,7312.5,2.8,7.0
KGL_S1587,Kaggle,7.5,71.4,Male,19.0,,,,Adequate,4.3,78.9,6295.416666666667,3.1,5.0
KGL_S1588,Kaggle,7.8,61.5,Other,20.0,,,,Adequate,3.8,76.4,5035.0,6.4,2.0
KGL_S1589,Kaggle,6.8,75.4,Male,21.0,,,,Insufficient,5.0,78.9,5503.750000000001,2.5,1.0
KGL_S1590,Kaggle,6.1,42.0,Female,17.0,,,,Insufficient,0.0,96.2,6050.833333333333,5.8,7.0
KGL_S1591,Kaggle,6.5,64.0,Female,24.0,,,,Insufficient,4.5,85.1,5127.5,6.6000000000000005,1.0
KGL_S1592,Kaggle,6.5,60.1,Female,21.0,,,,Insufficient,2.5,83.2,5319.583333333333,5.1,3.0
KGL_S1593,Kaggle,5.5,34.7,Female,20.0,,,,Poor,0.8,83.9,5889.166666666667,3.5999999999999996,6.0
KGL_S1594,Kaggle,7.2,88.0,Male,20.0,,,,Adequate,4.3,97.9,6989.166666666668,3.4,6.0
KGL_S1595,Kaggle,7.1,100.0,Male,20.0,,,,Adequate,5.6,77.5,7145.833333333333,2.0,7.0
KGL_S1596,Kaggle,8.3,66.1,Male,21.0,,,,Optimal,3.3,98.2,5413.333333333333,4.6,1.0
KGL_S1597,Kaggle,8.0,95.5,Male,23.0,,,,Adequate,4.9,87.1,6865.000000000001,5.6,7.0
KGL_S1598,Kaggle,5.7,86.4,Female,20.0,,,,Poor,5.9,83.4,5980.833333333334,3.2,2.0
KGL_S1599,Kaggle,7.5,77.3,Male,22.0,,,,Adequate,5.5,100.0,7125.0,5.0,6.0
KGL_S1600,Kaggle,5.4,90.2,Male,21.0,,,,Poor,6.0,74.4,7037.083333333334,5.5,8.0
KGL_S1601,Kaggle,7.3,80.2,Other,24.0,,,,Adequate,4.6,81.5,6402.083333333333,3.3,5.0
KGL_S1602,Kaggle,5.9,72.9,Female,20.0,,,,Poor,3.6,72.7,7098.75,4.5,10.0
KGL_S1603,Kaggle,5.3,35.8,Female,22.0,,,,Poor,1.1,94.5,5383.333333333334,4.4,3.0
KGL_S1604,Kaggle,6.8,72.8,Other,23.0,,,,Insufficient,3.1,100.0,7145.833333333334,4.8,8.0
KGL_S1605,Kaggle,3.3,67.6,Male,19.0,,,,Poor,2.2,100.0,6906.25,5.3,8.0
KGL_S1606,Kaggle,4.4,93.1,Male,23.0,,,,Poor,6.8,97.2,7013.333333333334,3.2,4.0
KGL_S1607,Kaggle,6.3,57.5,Female,24.0,,,,Insufficient,3.2,83.0,6595.833333333334,6.2,8.0
KGL_S1608,Kaggle,6.6,61.1,Female,20.0,,,,Insufficient,3.7,81.3,6095.0,4.4,5.0
KGL_S1609,Kaggle,6.1,77.4,Male,24.0,,,,Insufficient,4.3,68.3,5988.75,3.5,5.0
KGL_S1610,Kaggle,4.6,69.6,Female,21.0,,,,Poor,3.6,100.0,5958.333333333333,5.199999999999999,3.0
KGL_S1611,Kaggle,5.5,100.0,Male,18.0,,,,Poor,6.0,89.7,7440.416666666667,2.9000000000000004,7.0
KGL_S1612,Kaggle,7.0,69.3,Male,20.0,,,,Insufficient,2.6,80.1,6960.833333333333,3.1999999999999997,9.0
KGL_S1613,Kaggle,7.2,85.7,Female,18.0,,,,Adequate,3.8,98.3,7832.5,1.6,9.0
KGL_S1614,Kaggle,6.5,53.9,Female,22.0,,,,Insufficient,2.4,75.3,4934.583333333333,1.9,1.0
KGL_S1615,Kaggle,7.9,43.7,Female,19.0,,,,Adequate,1.5,89.1,4821.25,4.5,1.0
KGL_S1616,Kaggle,7.0,79.3,Male,17.0,,,,Insufficient,2.6,83.3,7395.0,2.2,10.0
KGL_S1617,Kaggle,5.6,71.3,Female,24.0,,,,Poor,3.4,91.4,6472.499999999999,2.6,5.0
KGL_S1618,Kaggle,6.2,61.4,Male,23.0,,,,Insufficient,2.9,84.4,5214.166666666667,2.4,1.0
KGL_S1619,Kaggle,4.8,45.1,Male,19.0,,,,Poor,2.5,70.5,5283.333333333334,4.8,4.0
KGL_S1620,Kaggle,6.4,39.8,Female,20.0,,,,Insufficient,1.4,85.8,4655.416666666667,5.1,1.0
KGL_S1621,Kaggle,7.8,70.7,Female,18.0,,,,Adequate,3.4,95.5,5772.916666666666,3.0999999999999996,2.0
KGL_S1622,Kaggle,7.3,35.6,Female,23.0,,,,Adequate,1.2,84.7,5180.0,1.8,2.0
KGL_S1623,Kaggle,8.2,93.0,Female,18.0,,,,Optimal,4.6,92.8,6601.25,1.7,4.0
